date,nav_base,nav_kd_opt
2025-02-17,1746949632.4505332,1767649202.5557778
2025-02-18,1752308900.4678597,1773536581.005778
2025-02-19,1751298481.7678595,1772033897.105778
2025-02-20,1749574486.8178594,1770514543.3057778
2025-02-21,1751764778.5136583,1773073921.705778
2025-02-24,1737034718.5598528,1759387020.9422224
2025-02-25,1730720094.4876254,1753483124.430566
2025-02-26,1748568455.3566775,1771603147.3888283
2025-02-27,1747139798.7066774,1769181225.1888285
2025-03-03,1754018652.9871764,1776773385.7811823
2025-03-04,1731133610.6965961,1754274097.7804353
2025-03-05,1731812815.6603482,1754618698.2959182
2025-03-06,1734785763.8617785,1757734002.593206
2025-03-07,1728901675.3617787,1751763098.3932061
2025-03-10,1727652024.3422263,1751098175.6785822
2025-03-11,1711425765.917327,1735548955.3081458
2025-03-12,1727761781.270901,1749729487.1549315
2025-03-13,1725869050.058018,1748835089.69669
2025-03-14,1740026956.7236426,1761948560.7288458
2025-03-17,1735379012.4434123,1756594765.2019827
2025-03-18,1746118865.426238,1768197712.2519827
2025-03-19,1750749637.1166465,1770904990.5519826
2025-03-20,1756538540.7666469,1777792468.6519825
2025-03-21,1757525593.7166467,1778629072.7519827
2025-03-24,1754315103.166647,1776464045.9519827
2025-03-25,1757226586.0666468,1778038221.1019828
2025-03-26,1759370091.0166466,1780692513.5519826
2025-03-27,1766650299.7666469,1788397810.9019828
2025-03-28,1756804675.916647,1779620079.2019827
2025-03-31,1737810488.3166466,1760056985.1019828
2025-04-01,1742060301.5811849,1763295858.537391
2025-04-02,1748932953.1694095,1769350128.587391
2025-04-07,1604097367.6694095,1623506337.4873908
2025-04-08,1645423905.4694095,1667283996.4873908
2025-04-09,1609096468.2812383,1630004882.9103816
2025-04-10,1684759377.6312382,1707871770.5603814
2025-04-11,1685973659.7492592,1706568655.8103817
2025-04-14,1674745808.4492593,1693265567.0103817
2025-04-15,1683580810.7992592,1701625190.1103816
2025-04-16,1684450100.2992592,1702456331.8603816
2025-04-17,1680842191.2992592,1696705952.1603816
2025-04-18,1676423724.949259,1692434734.6103816
2025-04-21,1685728532.0492592,1701701272.2103815
2025-04-22,1685375866.9062698,1700239963.9603815
2025-04-23,1681607854.5562696,1699081111.0603817
2025-04-24,1663347826.4062698,1681275743.2103815
2025-04-25,1661880971.1562698,1678927498.4103816
2025-04-28,1666483371.7062697,1681777322.4103816
2025-04-29,1684113710.4562697,1699247287.1103816
2025-04-30,1694575474.0062697,1708847583.1603816
2025-05-02,1685972401.9951994,1701839368.2287264
2025-05-05,1701617586.038108,1717897148.4607522
2025-05-06,1736514078.7289186,1751388573.5607522
2025-05-07,1729703793.5569277,1744499859.9107523
2025-05-08,1727905614.7069278,1743014567.6107523
2025-05-09,1740194182.5569277,1754460922.5607524
2025-05-12,1744545465.048604,1760740974.2607524
2025-05-13,1733774092.3158052,1749610065.1920693
2025-05-14,1735665085.7811043,1752819969.7148616
2025-05-15,1736386310.9903398,1758200772.182955
2025-05-16,1743947502.2903397,1764677069.2829552
2025-05-19,1743081233.0403397,1764482746.9829552
2025-05-20,1740532455.2403395,1761669925.932955
2025-05-21,1749483349.1903398,1771061909.632955
2025-05-22,1725003493.2903397,1743937813.5329552
2025-05-23,1729762447.34034,1750692395.4329553
2025-05-26,1727972458.9403398,1749876154.2829552
2025-05-27,1710567194.0403397,1731053615.0329552
2025-05-28,1708325374.4903398,1729264062.882955
2025-05-29,1674690760.1403399,1696018720.2329552
2025-06-02,1668932491.5216613,1687698477.8806086
2025-06-03,1668777423.4767103,1688375684.8306084
2025-06-04,1685088179.8767102,1703898637.2306085
2025-06-05,1678103809.4506643,1698214646.0573215
2025-06-06,1682616103.0222535,1704078015.628016
2025-06-09,1688331559.175219,1708349030.4840326
2025-06-10,1702100190.797433,1722083781.3411727
2025-06-18,1644579531.8228655,1662791990.8299797
2025-06-19,1636050288.919512,1653526560.920265
2025-06-20,1627628663.2228422,1645553263.094101
2025-06-23,1619058922.1067476,1636381439.2923737
2025-06-24,1633687873.2520678,1648411498.4097674
2025-06-25,1661549908.072296,1676840432.5597672
2025-06-26,1667968259.7845242,1681895870.414355
2025-06-27,1679860872.0699506,1694518325.3400717
2025-06-30,1665244392.9032953,1680588464.16259
2025-07-01,1684149761.5850923,1699336477.716367
2025-07-02,1690318383.7288713,1705750682.8868117
2025-07-03,1696740835.8809834,1711917363.6201878
2025-07-04,1698118107.9952712,1712392249.8413255
2025-07-07,1719249041.838424,1733644017.4413254
2025-07-08,1716309088.9384236,1731645411.1913254
2025-07-09,1700114277.658497,1715367339.5561788
2025-07-10,1718609496.9173088,1733714399.9061787
2025-07-11,1720878070.3143146,1736389647.2561789
2025-07-14,1735991641.3643148,1750530916.606179
2025-07-15,1726366026.1143148,1740725263.906179
2025-07-16,1734262698.1143146,1748670756.8061788
2025-07-17,1754005413.2643147,1767087324.0173848
2025-07-18,1751032711.9143147,1764873012.9173849
2025-07-21,1750217985.2143147,1764153933.0173848
2025-07-22,1753446332.5143144,1767899865.2673845
2025-07-23,1756663991.7643147,1771478313.5673847
2025-07-24,1753473403.6643147,1768499424.7673848
2025-07-25,1745892035.1643147,1761065868.8173847
2025-07-28,1738786481.3643146,1754360640.2173848
2025-07-29,1734815036.477339,1750258969.6673849
2025-07-30,1747232602.6273391,1762628118.1173847
2025-07-31,1748709498.277339,1763632722.2673848
2025-08-01,1755335535.2273388,1769856090.9173846
2025-08-04,1787534928.877339,1800670612.5173845
2025-08-05,1787171241.227339,1800387370.2673848
2025-08-06,1798368247.977339,1811089709.2173848
2025-08-07,1785971983.8007708,1798278481.5236375
2025-08-08,1795509446.1081765,1807157713.6009426
2025-08-11,1784138791.3581765,1797276849.428473
2025-08-12,1789530254.555619,1804100326.828473
2025-08-13,1790233897.605619,1806211592.1284733
2025-08-14,1806388119.8624685,1823747222.4099846
2025-08-15,1791175250.9124687,1808267806.4099846
2025-08-18,1812743742.6624684,1829402482.2599845
2025-08-19,1808532954.0124688,1824388255.5099847
2025-08-20,1800017843.2124684,1814642994.2599845
2025-08-21,1801126402.5124683,1815133274.4599845
2025-08-22,1789743763.4328885,1802864263.6336014
2025-08-25,1799200162.6233191,1811887306.3336012
2025-08-26,1768967483.9733193,1781700140.0836017
2025-08-27,1782213269.6733193,1794501865.3336017
2025-08-28,1777735780.2733192,1790503891.1836014
2025-08-29,1780330076.923319,1792184086.5336013
2025-09-01,1804983251.673319,1816436218.5836012
2025-09-02,1833770137.423319,1843601981.8336015
2025-09-03,1841685729.2233193,1851045383.8336015
2025-09-04,1839811671.4733193,1849941139.9336016
2025-09-05,1844618197.673319,1854682602.8854368
2025-09-08,1842669359.6233194,1852263471.835437
2025-09-09,1859632180.5733194,1869954385.635437
2025-09-10,1875885555.5233192,1885967793.335437
2025-09-11,1872369367.5805416,1882374965.5354369
2025-09-12,1875767604.2805414,1886132497.5354369
2025-09-15,1863626530.3305416,1874367911.7854369
2025-09-16,1867128884.4305415,1877387836.8354368
2025-09-17,1863431637.5805416,1873611802.185437
2025-09-18,1879876470.1305416,1889696712.0854368
2025-09-19,1868314241.7805414,1880131610.0854368
2025-09-22,1868965893.3305416,1880601138.5854368
2025-09-23,1873645702.9305415,1885664938.5854368
2025-09-24,1879857277.3305416,1892057916.735437
2025-09-25,1871488363.3805416,1883967934.135437
2025-09-26,1870683689.0805416,1882568029.3354368
2025-09-30,1890691146.5305417,1902933232.585437
2025-10-01,1885159152.8805416,1897547563.0854368
2025-10-02,1886776081.7805417,1898410968.885437
2025-10-03,1873472799.2305417,1885946162.885437
2025-10-07,1875458689.8305416,1888139820.735437
2025-10-08,1883044461.7305415,1895443320.5854368
2025-10-09,1886719466.9305415,1898734017.935437
2025-10-13,1882195091.0305414,1893556583.435437
2025-10-14,1894438256.9305415,1906190541.5854368
2025-10-15,1904170305.0805414,1915296066.2854366
2025-10-16,1915409159.8305414,1925846725.1354368
2025-10-17,1908560126.4805415,1917878999.985437
2025-10-20,1911272598.8305416,1921188715.3354368
2025-10-21,1909816596.2805414,1920160368.7854366
2025-10-22,1914780643.2805414,1924547725.9354367
2025-10-23,1914936152.5805416,1923756452.235437
2025-10-27,1912950343.6305416,1921724766.2854369
2025-10-28,1896466840.9805415,1905198234.7854369
2025-10-29,1903800542.4305415,1911878405.1354368
2025-10-30,1893703454.9201822,1903287362.685437
2025-10-31,1887349272.9701822,1895969117.0641336
2025-11-03,1894158166.820182,1901812674.1641335
2025-11-04,1903085704.5201824,1910639347.2141337
2025-11-05,1905843051.9701822,1913494373.6641335
2025-11-06,1899911080.1201823,1907183345.9641337
2025-11-07,1903353978.6701822,1909419146.9141335
2025-11-10,1903271067.620182,1909966776.5641334
2025-11-11,1906491472.120182,1912213154.7641335
2025-11-12,1883111948.8701823,1890725253.7641335
2025-11-13,1878324723.7201822,1885527380.4141335
2025-11-14,1864021301.820182,1871373330.5641336
2025-11-17,1861304419.2201822,1868175381.4141335
2025-11-18,1835994228.9201822,1843704442.9141335
2025-11-19,1822904159.2201824,1830383362.5141337
2025-11-20,1855057473.617737,1862927881.8990877
2025-11-21,1864431153.9677372,1870453254.6990879
2025-11-24,1882165203.4970462,1889298925.0381455
2025-11-25,1856693709.4970462,1863523347.0881455
2025-11-26,1872732633.6970463,1880389176.5881455
2025-11-27,1870989817.0470464,1879345394.0381455
2025-11-28,1885110926.1970463,1890833242.1381454
2025-12-01,1882773805.1470463,1888729237.7381456
2025-12-02,1916889732.0248,1920164562.7201262
2025-12-03,1920174617.6248002,1922877633.820126
2025-12-04,1944647075.7248,1946719916.320126
2025-12-05,1950789918.0748,1953590645.770126
2025-12-08,1940739680.3748,1943870426.620126
2025-12-09,1948238882.0248,1951008478.4701262
2025-12-10,1942366740.6248,1945542833.520126
2025-12-11,1951351893.5248,1954586468.770126
2025-12-12,1962579180.4748,1965779500.520126
2025-12-15,1973745887.1748002,1976813634.9201262
2025-12-16,1973429448.6748002,1973890913.6701262
2025-12-17,1992393068.3748,1991535600.070126
2025-12-18,1988663071.3748002,1988496373.7201262
2025-12-19,2001915859.0748,2002113081.470126
2025-12-22,2007757636.4248,2009483288.0201259
2025-12-23,2011216758.0248,2011472006.4701262
2025-12-24,2009654340.7248,2009021115.320126
2025-12-26,2027349701.1748004,2025450189.8701262
2025-12-29,2028992418.8248003,2026503017.4701262
2025-12-30,1993478735.9248004,1993700436.1701262
2025-12-31,1966553412.9045992,1968288957.309674
2026-01-02,1996263319.5045993,1997037256.559674
2026-01-05,2019495273.8545992,2019512262.159674
2026-01-06,2014838603.2545993,2016428988.759674
2026-01-07,2004969283.0045993,2006397547.909674
2026-01-08,2008773399.9545994,2010146169.459674
2026-01-09,2024758627.7045994,2025301850.4596741
2026-01-12,2035332562.7545993,2033843190.2096741
2026-01-13,2032637867.4045992,2031731942.709674
2026-01-14,2050819721.754599,2048677240.5096738
2026-01-15,2074494999.6545992,2071275474.8096738
2026-01-16,2091176906.8545992,2087657669.8596737
2026-01-19,2098781872.6545992,2093816722.159674
2026-01-20,2083553555.504599,2077958011.409674
2026-01-21,2092970402.5545993,2085613102.109674
2026-01-22,2091444189.0045993,2084291126.559674
2026-01-23,2082289809.3545992,2075931828.909674
2026-01-26,2090320243.3545992,2082666505.359674
2026-01-27,2085053630.5545993,2077782575.0096738
2026-01-28,2109194485.4545994,2100138925.459674
2026-01-29,2118813246.4045992,2108762684.409674
2026-01-30,2082251555.7545993,2073054765.009674
2026-02-02,2062132189.6045992,2054138327.909674
2026-02-03,2084098210.1545994,2075339513.759674
2026-02-04,2087122136.9545991,2078670365.959674
2026-02-05,2107212938.9545994,2098621279.509674
2026-02-06,2118762069.6045995,2109449899.1096742
2026-02-09,2129507663.0545993,2119614853.059674
2026-02-10,2144532091.9545991,2134143163.3096738
2026-02-11,2172360274.2545996,2161125615.5596743
2026-02-23,2273839240.154599,2257238389.909674
2026-02-24,2309232686.3545995,2290089331.0596743
2026-02-25,2307189684.8545995,2287964524.809674
2026-02-26,2346253045.904599,2323657828.3096743
2026-03-02,2281473945.3545995,2262928846.609674
2026-03-03,2268252587.3045993,2251000149.909674
2026-03-04,2179050418.8545995,2162820959.909674
2026-03-05,2206695511.354599,2190476811.759674
2026-03-06,2195914203.2045994,2180864914.709674
2026-03-09,2155643719.819363,2142426979.7725632
2026-03-10,2143787291.8453681,2131327771.947644
2026-03-11,2151687744.2052345,2140036400.4790487
2026-03-12,2130093229.4407358,2118142971.4701831
2026-03-13,2127982008.5400743,2115896195.717554
2026-03-16,2115727497.5615127,2106827524.264347
2026-03-17,2117756779.6057305,2110021070.6940563
2026-03-18,2122919435.0591025,2115875915.6515973
2026-03-19,2107218329.8299515,2099391111.1559155
2026-03-20,2111854802.2281525,2105305402.1725924
2026-03-23,2073729565.7848692,2068725399.6725924
2026-03-24,2098222845.6865919,2093027422.5225923
2026-03-25,2137829875.6836886,2129935123.1225922
2026-03-26,2115464114.6951938,2107417704.972592
2026-03-27,2106833829.2454488,2100084602.603985
2026-03-30,2087496282.8454635,2079017414.1039853
2026-03-31,2084825030.6454635,2077786967.1367207
2026-04-01,2115767763.9454634,2108781288.0867207
2026-04-02,2117864720.771764,2109820104.9867208
2026-04-07,2126610960.7052112,2119473659.2801814
2026-04-08,2131867656.1552112,2124788168.8301816
2026-04-09,2161428486.955211,2154888344.0726714
2026-04-10,2146890011.355825,2140986233.5436645
2026-04-13,2139100062.4778857,2133006013.644264
2026-04-14,2183781567.4040756,2174399319.4317565
2026-04-15,2228560293.469452,2217040642.4793286
2026-04-16,2229702512.2209873,2218807525.665511
2026-04-17,2238053669.9723945,2225965716.6441436
2026-04-20,2228591102.9438033,2218874331.858546
2026-04-21,2203637190.159501,2194921561.216849
2026-04-22,2203635353.0468764,2194739320.940852
2026-04-23,2203689025.520701,2193842535.7687416
2026-04-24,2201004673.641705,2192958979.0687413
2026-04-27,2224093142.9917054,2214140724.5687413
2026-04-28,2128049856.481866,2126683478.6225157
2026-04-29,2117030781.9621418,2117715907.8604832
2026-04-30,2074230996.1621418,2077313874.3104832
2026-05-04,2082897609.2631485,2084195266.3104832
2026-05-05,2110479584.9131484,2109667693.0639186
2026-05-06,2117913340.2631485,2118266949.3139186
2026-05-07,2148754156.1631484,2147953505.6639185
2026-05-08,2151318959.1174927,2151749647.098843
2026-05-11,2146802133.5727293,2147796451.99276
2026-05-12,2111557962.378819,2113311099.9433064
2026-05-13,2120734357.0518792,2122171928.6433065
2026-05-14,2114499159.5948794,2116863673.2933066
2026-05-15,2104515470.5906446,2107293576.4933064
2026-05-18,2077740777.369922,2081785213.1933064
2026-05-19,2099291040.1199217,2104245595.9933064
2026-05-20,2084387199.5699217,2086190329.3933063
2026-05-21,2092676427.8199217,2093865828.9433064
2026-05-22,2090692565.9699218,2091131177.4933064
2026-05-25,2036522771.6519501,2042524247.284096
2026-05-26,2015699161.9015455,2023365494.4137247
2026-05-27,2014696990.8515458,2022688584.1521935
2026-05-29,2049536373.403261,2056102938.5521934
2026-06-01,2167406780.603261,2166694193.6021934
2026-06-02,2225340727.6032605,2221007333.802193
2026-06-03,2335530766.0032606,2323661612.002193
2026-06-04,2393070135.6881075,2378134158.8521934
2026-06-05,2255741650.8881073,2252300755.61291
2026-06-08,2181458791.2881074,2181778356.7129097
2026-06-09,2292731871.7092066,2291708795.786477
2026-06-10,2282158169.7636623,2281306407.476255
2026-06-11,2296200058.3289633,2294497082.310329
2026-06-12,2316916584.072159,2314759656.618806
2026-06-15,2357557163.0162067,2354122763.820004
2026-06-16,2397471856.8662066,2393202017.470004
2026-06-17,2428988912.416207,2424457307.2200046
2026-06-18,2442092691.6162066,2437550233.370004
2026-06-22,2410006078.5176225,2406392664.64161
2026-06-23,2407977818.1676226,2405703371.1416097
2026-06-24,2373261077.3176227,2371423209.19161
2026-06-25,2432250654.7219973,2431596808.853263
2026-06-26,2371297312.321997,2373456185.153262
2026-06-29,2390413216.0795703,2392148790.28229
2026-06-30,2425179171.92957,2423396338.73229
2026-07-01,2369273380.27957,2373766366.4822903
2026-07-02,2360636672.8177404,2362798564.8630695
2026-07-03,2404709961.96774,2402694451.413069
2026-07-06,2436931422.962732,2435245728.6278424
2026-07-07,2467999495.644555,2464815722.4803996
2026-07-08,2499900821.7025366,2495497932.725116
2026-07-09,2457330746.038263,2454858758.0974107
2026-07-13,2466371248.538263,2463981486.2974105
2026-07-14,2474768040.7382627,2471264210.6474104
2026-07-15,2452697223.938263,2448664813.997411
2026-07-16,2486862819.3382626,2483305804.9974103
2026-07-17,2521330876.3382626,2516171424.2974105
2026-07-20,2513185052.247932,2509355994.681725
2026-07-21,2561376098.147932,2555613160.481725
2026-07-22,2580345264.0222096,2572670318.6257553
2026-07-23,2577884620.0878525,2569087434.212465
2026-07-24,2556926030.510143,2552309585.3031764
2026-07-27,2594984955.3119783,2590281500.561301
2026-07-28,2595245339.8543835,2589396599.639449
2026-07-29,2609844599.408592,2603953871.599192
2026-07-30,2649871393.837567,2642835848.518218
2026-07-31,2691903308.8933663,2685079167.0182185
2026-08-03,2658540723.36912,2649482410.4802017
2026-08-04,2653183330.6691203,2641180786.630202
2026-08-05,2678046121.021402,2665020920.1802015
2026-08-06,2686731337.421402,2672639815.8302016
2026-08-07,2706212753.5714016,2693150496.8302016
2026-08-10,2684106147.671402,2671283735.8302016
2026-08-11,2662885205.221401,2647847311.3302016
2026-08-12,2643322236.1634364,2628368121.2038383
2026-08-13,2543130794.763437,2530557571.2538385
2026-08-14,2534231486.7479763,2524624497.923287
2026-08-17,2553607180.140129,2543989958.351646
2026-08-18,2576937184.117489,2566539232.6518116
2026-08-19,2547967013.917489,2541109568.2518115
2026-08-20,2544541585.967489,2537481692.701812
2026-08-21,2579136187.067489,2571545814.901812
2026-08-24,2563756623.017489,2555726094.7518115
2026-08-25,2588275028.317489,2580331836.451812
2026-08-26,2578869200.067489,2569487785.001812
2026-08-27,2566168821.2610826,2557669813.6751494
2026-08-28,2608457255.1137795,2601324018.225522
2026-08-31,2658386597.739042,2649980390.402336
2026-09-01,2687563309.629345,2678164953.474253
2026-09-02,2737311321.5360303,2725827456.507893
2026-09-03,2763170650.473396,2754907904.592323
2026-09-04,2786814279.0048237,2776440684.4995265
2026-09-07,2810381725.30988,2798611911.8040533
2026-09-08,2851142230.7701364,2838418285.37733
